"ID";"SectorBranchesSIC2008";"Periods";"Employee_1";"EmployedPerson_2";"Employee_3";"EmployedPerson_4";"Total_5";"NetTurnover_6";"OtherRevenues_7";"Total_8";"Total_9";"Total_10";"InitialStockOfRawAndAuxiliaryMater_11";"PurchasedRawAndAuxiliaryMaterials_12";"ClosingStockRawAndAuxiliaryMat_13";"Total_14";"InitialStockOfCommodities_15";"PurchasedCommodities_16";"ClosingStockOfCommodities_17";"PaymentsToSubcontractors_18";"PurchaseValueNotElsewhereClassified_19";"Total_20";"GrossWagesAndSalaries_21";"Total_22";"EmployerPaidSocialInsurancePremiums_23";"OtherSocialInsuranceCosts_24";"PensionAndEarlyRetirementPremiums_25";"OtherPersonnelCosts_26";"Total_27";"CostsOfEnergyUse_28";"HousingCosts_29";"EquipmentAndInventoryCosts_30";"TransportCosts_31";"SalesCosts_32";"CommunicationCosts_33";"CostsOfOtherServices_34";"OtherLiabilities_35";"DepreciationFixedAssets_36";"OperatingResults_37";"NetFinancialIncome_38";"BalanceOfProvisions_39";"NetExtraordinaryIncome_40";"PreTaxResults_41"
"64";"306300";"2021JJ00";"     2.6";"     3.0";"     2.3";"     2.6";"    1609";"    1585";"      25";"    1449";"     860";"     694";"      63";"     705";"      74";"      93";"      18";"      92";"      17";"      70";"       3";"     212";"     145";"      19";"       .";"       .";"      15";"      34";"     308";"      56";"      22";"      71";"      17";"      11";"       2";"      75";"      54";"      67";"     161";"      13";"      -9";"       3";"     167"
"65";"307000";"2009JJ00";"     2.9";"     6.8";"     2.8";"     6.0";"    2192";"    2178";"      14";"    1776";"     682";"     153";"       7";"     152";"       6";"     192";"      20";"     193";"      22";"     278";"      59";"     415";"     216";"      29";"      24";"       5";"      17";"     153";"     543";"       2";"      16";"     215";"      50";"      33";"       6";"      71";"     152";"     136";"     416";"       3";"       0";"     -43";"     376"
"66";"307000";"2010JJ00";"     2.9";"     5.4";"     2.7";"     5.0";"    2374";"    2369";"       5";"    1945";"     644";"      43";"      15";"      44";"      15";"     125";"      14";"     126";"      15";"     281";"     194";"     410";"     194";"      30";"      26";"       4";"      17";"     170";"     718";"       2";"      12";"     294";"      61";"      36";"       7";"     117";"     189";"     174";"     428";"     -57";"      -9";"     -47";"     316"
"67";"307000";"2011JJ00";"     3.6";"     7.9";"     3.3";"     7.5";"    2510";"    2493";"      18";"    2124";"     643";"     136";"      14";"     137";"      16";"      92";"      13";"      92";"      13";"     355";"      61";"     464";"     214";"      33";"      30";"       2";"      20";"     197";"     831";"       4";"      13";"     334";"      93";"      39";"       8";"     125";"     215";"     186";"     386";"     -54";"      -8";"       9";"     333"
"68";"307000";"2012JJ00";"     4.0";"     8.7";"     3.7";"     8.3";"    2869";"    2849";"      20";"    2292";"     657";"     262";"     134";"     144";"      15";"      50";"      11";"      50";"      11";"     261";"      83";"     565";"     268";"      40";"      36";"       4";"      23";"     235";"     879";"       4";"      14";"     400";"      89";"      34";"       8";"     115";"     216";"     192";"     577";"     -27";"     -14";"     -69";"     467"
"69";"307000";"2013JJ00";"     5.3";"     8.8";"     5.2";"     8.7";"    3503";"    3487";"      17";"    2927";"    1084";"     334";"     187";"     154";"       7";"      50";"       8";"      50";"       9";"     447";"     253";"     709";"     365";"      53";"      50";"       3";"      39";"     253";"     872";"       1";"      25";"     486";"     105";"      24";"       8";"      51";"     171";"     262";"     577";"     -42";"     -17";"    -116";"     402"
"70";"307000";"2014JJ00";"     5.4";"     9.6";"     5.1";"     9.3";"    3876";"    3866";"      10";"    3311";"    1515";"     463";"       5";"     463";"       5";"     112";"      10";"     111";"       9";"     701";"     239";"     705";"     393";"      74";"      58";"      16";"     -62";"     301";"     856";"       2";"      31";"     489";"      94";"      21";"       9";"      78";"     131";"     235";"     565";"     -25";"     -10";"     -25";"     504"
"71";"307000";"2015JJ00";"     5.3";"     9.5";"     5.1";"     9.3";"    4870";"    4849";"      21";"    4068";"    2031";"     603";"       5";"     604";"       6";"      94";"      12";"      96";"      14";"    1015";"     319";"     844";"     467";"      80";"      68";"      13";"      31";"     265";"     828";"       2";"      28";"     425";"     101";"      28";"      10";"      58";"     176";"     366";"     802";"     -97";"     -12";"      35";"     728"
"72";"307000";"2016JJ00";"     5.0";"     6.5";"     4.8";"     6.2";"    3477";"    3435";"      42";"    3203";"    1591";"     502";"       8";"     508";"      14";"      60";"       7";"      61";"       9";"     674";"     355";"     559";"     348";"      58";"      50";"       8";"      28";"     126";"     692";"       2";"      26";"     256";"      67";"      17";"       4";"      44";"     276";"     361";"     274";"     -19";"     -26";"     -28";"     202"
"73";"307000";"2017JJ00";"     3.2";"     4.0";"     3.1";"     3.8";"    2597";"    2558";"      39";"    2062";"     977";"     245";"       7";"     245";"       7";"     141";"       2";"     143";"       4";"     542";"      50";"     358";"     231";"      41";"      35";"       6";"      15";"      72";"     362";"       2";"      20";"      38";"      53";"      13";"       7";"      39";"     192";"     365";"     535";"     -10";"       2";"      19";"     546"
"74";"307000";"2018JJ00";"     3.1";"     3.9";"     2.9";"     3.7";"    2445";"    2433";"      12";"    1638";"     737";"     208";"       9";"     209";"      10";"     126";"       2";"     127";"       4";"     375";"      29";"     359";"     235";"      41";"      40";"       1";"      17";"      67";"     263";"       2";"      21";"      41";"      56";"      13";"       3";"      22";"     106";"     279";"     808";"      75";"      -1";"    -401";"     481"
"75";"307000";"2019JJ00";"     2.9";"     3.6";"     2.7";"     3.4";"    1998";"    1973";"      26";"    1299";"     548";"     179";"      11";"     177";"       9";"     150";"       1";"     149";"       1";"     211";"       9";"     324";"     222";"      42";"      38";"       3";"      15";"      46";"     277";"       1";"      19";"      41";"      58";"      17";"       2";"      29";"     111";"     151";"     699";"      67";"      -1";"      19";"     784"
"76";"307000";"2020JJ00";"     3.1";"     4.4";"     2.9";"     4.2";"    1889";"    1866";"      23";"    1335";"     531";"      93";"       9";"      93";"       9";"      96";"       1";"      96";"       1";"     340";"       3";"     324";"     215";"      46";"      43";"       3";"      13";"      50";"     310";"       2";"      15";"      34";"     116";"      11";"       3";"      37";"      92";"     170";"     554";"      19";"       1";"    -207";"     368"
"77";"307000";"2021JJ00";"     3.2";"     3.9";"     3.0";"     3.7";"    1355";"    1306";"      49";"    1346";"     605";"     127";"      10";"     124";"       8";"      97";"       0";"      97";"       0";"     376";"       6";"     323";"     222";"      44";"       .";"       .";"      16";"      41";"     271";"       4";"      18";"      32";"     118";"       5";"       2";"      21";"      71";"     147";"       8";"      31";"    -215";"    -230";"    -406"
"78";"307500";"2009JJ00";"   796.4";"   916.2";"   719.0";"   799.3";"  257204";"  250008";"    7197";"  244949";"  157152";"  121069";"       .";"       .";"       .";"   28169";"       .";"       .";"       .";"    7104";"     809";"   41695";"   28996";"    4008";"    3620";"     388";"    2934";"    5757";"   38202";"    6389";"    3595";"    4563";"    1459";"    3878";"     501";"    6036";"   11782";"    7901";"   12255";"     538";"    -253";"   -1346";"   11194"
"79";"307500";"2010JJ00";"   794.6";"   906.3";"   712.7";"   798.9";"  280471";"  271274";"    9197";"  263024";"  172572";"  132952";"       .";"       .";"       .";"   30091";"       .";"       .";"       .";"    7939";"    1590";"   42235";"   29366";"    4039";"    3693";"     346";"    2866";"    5964";"   40409";"    5820";"    3726";"    4838";"    1471";"    4113";"     487";"    6191";"   13762";"    7809";"   17447";"    1485";"    -409";"    -463";"   18059"
"80";"307500";"2011JJ00";"   797.1";"   905.8";"   714.9";"   802.8";"  316812";"  307818";"    8997";"  299204";"  204096";"  159816";"       .";"       .";"       .";"   34244";"       .";"       .";"       .";"    8303";"    1732";"   44457";"   30345";"    4261";"    3898";"     363";"    3354";"    6497";"   42412";"    6084";"    3901";"    5207";"    1618";"    3990";"     509";"    6678";"   14425";"    8242";"   17607";"     581";"    -480";"    1012";"   18720"
"81";"307500";"2012JJ00";"   776.1";"   887.4";"   696.3";"   786.0";"  325587";"  316566";"    9020";"  308708";"  213576";"  167708";"       .";"       .";"       .";"   36674";"       .";"       .";"       .";"    7323";"    1872";"   44512";"   30379";"    4511";"    4056";"     455";"    3002";"    6621";"   42330";"    6468";"    3884";"    5051";"    1617";"    3882";"     506";"    6773";"   14151";"    8290";"   16878";"    2301";"    -374";"    -640";"   18166"
"82";"307500";"2013JJ00";"   771.6";"   882.4";"   687.5";"   781.3";"  314539";"  306453";"    8085";"  299339";"  206383";"  161651";"       .";"       .";"       .";"   35761";"       .";"       .";"       .";"    7377";"    1594";"   44386";"   30104";"    4403";"    4068";"     336";"    3231";"    6648";"   40696";"    6695";"    3799";"    4831";"    1515";"    3848";"     464";"    7073";"   12472";"    7873";"   15200";"     786";"    -221";"    -343";"   15423"
"83";"307500";"2014JJ00";"   766.1";"   880.2";"   683.6";"   778.2";"  335571";"  328367";"    7203";"  320566";"  214951";"  168393";"       .";"       .";"       .";"   36657";"       .";"       .";"       .";"    7562";"    2339";"   45870";"   30781";"    4678";"    4340";"     338";"    3286";"    7125";"   51879";"    6094";"    3945";"    5036";"    1542";"    4007";"     492";"    8082";"   22681";"    7866";"   15005";"    2008";"    -232";"    -522";"   16260"
"84";"307500";"2015JJ00";"   755.0";"   874.7";"   675.2";"   777.9";"  333595";"  326246";"    7348";"  314532";"  204070";"  161497";"       .";"       .";"       .";"   33388";"       .";"       .";"       .";"    7797";"    1389";"   46879";"   31243";"    4656";"    4295";"     361";"    3375";"    7605";"   55889";"    5709";"    3971";"    5314";"    1640";"    4438";"     483";"    9237";"   25097";"    7693";"   19063";"    2211";"    -408";"     756";"   21623"
"85";"307500";"2016JJ00";"   760.4";"   892.9";"   679.9";"   795.3";"  328539";"  320674";"    7865";"  306322";"  190709";"  152092";"       .";"       .";"       .";"   30180";"       .";"       .";"       .";"    7476";"     961";"   47883";"   31718";"    4818";"    4453";"     365";"    3305";"    8042";"   59702";"    4848";"    4023";"    5379";"    1452";"    4641";"     442";"    8193";"   30725";"    8028";"   22217";"    1830";"    -259";"    -838";"   22951"
"86";"307500";"2017JJ00";"   770.5";"   912.7";"   685.9";"   813.6";"  357346";"  350156";"    7190";"  333252";"  213216";"  167665";"       .";"       .";"       .";"   35416";"       .";"       .";"       .";"    8869";"    1266";"   49984";"   32759";"    4993";"    4613";"     380";"    3395";"    8837";"   61472";"    5291";"    4118";"    5682";"    1563";"    5274";"     448";"    8488";"   30609";"    8580";"   24094";"    4057";"    -305";"     407";"   28253"
"87";"307500";"2018JJ00";"   788.7";"   937.7";"   704.7";"   836.7";"  384100";"  376441";"    7660";"  359438";"  235449";"  183604";"       .";"       .";"       .";"   39373";"       .";"       .";"       .";"   11008";"    1465";"   52923";"   34178";"    5349";"    4973";"     376";"    3721";"    9676";"   62252";"    6067";"    4349";"    5864";"    1600";"    4611";"     451";"    9563";"   29747";"    8809";"   24663";"    1848";"    -388";"    1576";"   27699"
"88";"307500";"2019JJ00";"   807.1";"   957.0";"   715.7";"   848.7";"  382256";"  375396";"    6860";"  357770";"  236303";"  174793";"       .";"       .";"       .";"   45010";"       .";"       .";"       .";"   13129";"    3371";"   55227";"   35833";"    5708";"    5304";"     404";"    3872";"    9815";"   56089";"    5641";"    4375";"    4989";"    2242";"    4447";"     420";"   10031";"   23945";"   10156";"   24486";"    2525";"    -536";"      60";"   26535"
"89";"307500";"2020JJ00";"   806.2";"   954.3";"   713.7";"   845.2";"  354178";"  347541";"    6637";"  331180";"  212761";"  157443";"       .";"       .";"       .";"   41696";"       .";"       .";"       .";"   11512";"    2110";"   54781";"   36012";"    5653";"    5302";"     351";"    3972";"    9144";"   52928";"    4753";"    4492";"    4904";"    2181";"    3621";"     402";"   10222";"   22355";"   10710";"   22998";"    3131";"    -901";"   -1047";"   24182"
"90";"307500";"2021JJ00";"   817.9";"   978.2";"   724.9";"   865.5";"  401139";"  390910";"   10229";"  366142";"  246064";"  188960";"       .";"       .";"       .";"   42507";"       .";"       .";"       .";"   12698";"    1899";"   57117";"   37295";"    5526";"       .";"       .";"    4304";"    9994";"   52205";"    8364";"    4774";"    5361";"    2307";"    3926";"     411";"   11448";"   15614";"   10757";"   34997";"    5739";"    -348";"      49";"   40438"
"91";"307610";"2009JJ00";"   124.2";"   154.1";"   104.0";"   126.9";"   62174";"   61627";"     548";"   58054";"   41173";"   32569";"    2679";"   32308";"    2418";"    7535";"     412";"    7535";"     412";"     850";"     219";"    6428";"    4175";"     600";"     553";"      47";"     435";"    1218";"    8926";"    1143";"     712";"     815";"     320";"    1256";"      75";"    1046";"    3558";"    1528";"    4120";"     131";"      -1";"   -1127";"    3124"
"92";"307610";"2010JJ00";"   127.5";"   158.0";"   107.1";"   130.9";"   60131";"   59583";"     548";"   56402";"   38675";"   31806";"    2342";"   32043";"    2579";"    5580";"     372";"    5718";"     510";"     803";"     486";"    6808";"    4419";"     610";"     569";"      41";"     492";"    1287";"    9418";"    1005";"     726";"     837";"     299";"    1370";"      67";"    1213";"    3902";"    1501";"    3729";"     381";"     -27";"      87";"    4170"
